x,y,r,g,b,hex
0,0,3,3,3,#ffffff
1,0,3,3,3,#ffffff
2,0,3,3,3,#ffffff
3,0,3,3,3,#ffffff
4,0,3,3,3,#ffffff
5,0,3,3,3,#ffffff
6,0,3,3,3,#ffffff
7,0,3,3,3,#ffffff
8,0,3,3,3,#ffffff
9,0,3,3,3,#ffffff
10,0,3,3,3,#ffffff
11,0,3,3,3,#ffffff
12,0,3,3,3,#ffffff
13,0,3,3,3,#ffffff
14,0,3,3,3,#ffffff
15,0,3,3,3,#ffffff
16,0,3,3,3,#ffffff
17,0,3,3,3,#ffffff
18,0,3,3,3,#ffffff
19,0,3,3,3,#ffffff
20,0,3,3,3,#ffffff
21,0,3,3,3,#ffffff
22,0,3,3,3,#ffffff
23,0,3,3,3,#ffffff
24,0,3,3,3,#ffffff
25,0,3,3,3,#ffffff
26,0,3,2,2,#ffaaaa
27,0,3,0,0,#ff0000
28,0,3,1,1,#ff5555
29,0,3,3,3,#ffffff
30,0,3,3,3,#ffffff
31,0,3,3,3,#ffffff
32,0,3,3,3,#ffffff
33,0,3,3,3,#ffffff
34,0,3,3,3,#ffffff
35,0,3,3,3,#ffffff
36,0,3,3,3,#ffffff
37,0,3,3,3,#ffffff
38,0,3,3,3,#ffffff
39,0,3,3,3,#ffffff
40,0,3,3,3,#ffffff
41,0,3,3,3,#ffffff
42,0,3,3,3,#ffffff
43,0,3,3,3,#ffffff
44,0,3,3,3,#ffffff
45,0,3,3,3,#ffffff
0,1,3,3,3,#ffffff
1,1,3,3,3,#ffffff
2,1,3,3,3,#ffffff
3,1,3,3,3,#ffffff
4,1,3,3,3,#ffffff
5,1,3,3,3,#ffffff
6,1,3,3,3,#ffffff
7,1,3,3,3,#ffffff
8,1,3,3,3,#ffffff
9,1,3,3,3,#ffffff
10,1,3,3,3,#ffffff
11,1,3,3,3,#ffffff
12,1,3,3,3,#ffffff
13,1,3,3,3,#ffffff
14,1,3,3,3,#ffffff
15,1,3,3,3,#ffffff
16,1,3,3,3,#ffffff
17,1,3,3,3,#ffffff
18,1,3,3,3,#ffffff
19,1,3,3,3,#ffffff
20,1,3,3,3,#ffffff
21,1,3,3,3,#ffffff
22,1,3,0,0,#ff0000
23,1,3,0,0,#ff0000
24,1,3,0,0,#ff0000
25,1,3,0,0,#ff0000
26,1,3,0,0,#ff0000
27,1,3,0,0,#ff0000
28,1,3,0,0,#ff0000
29,1,3,3,3,#ffffff
30,1,3,3,3,#ffffff
31,1,3,3,3,#ffffff
32,1,3,3,3,#ffffff
33,1,3,3,3,#ffffff
34,1,3,3,3,#ffffff
35,1,3,3,3,#ffffff
36,1,3,3,3,#ffffff
37,1,3,3,3,#ffffff
38,1,3,3,3,#ffffff
39,1,3,3,3,#ffffff
40,1,3,3,3,#ffffff
41,1,3,3,3,#ffffff
42,1,3,3,3,#ffffff
43,1,3,3,3,#ffffff
44,1,3,3,3,#ffffff
45,1,3,3,3,#ffffff
0,2,3,3,3,#ffffff
1,2,3,3,3,#ffffff
2,2,3,3,3,#ffffff
3,2,3,3,3,#ffffff
4,2,3,3,3,#ffffff
5,2,3,3,3,#ffffff
6,2,3,3,3,#ffffff
7,2,3,3,3,#ffffff
8,2,3,3,3,#ffffff
9,2,3,3,3,#ffffff
10,2,3,3,3,#ffffff
11,2,3,3,3,#ffffff
12,2,3,3,3,#ffffff
13,2,3,3,3,#ffffff
14,2,3,3,3,#ffffff
15,2,3,3,3,#ffffff
16,2,3,3,3,#ffffff
17,2,3,3,3,#ffffff
18,2,3,3,3,#ffffff
19,2,3,3,3,#ffffff
20,2,3,3,3,#ffffff
21,2,3,0,0,#ff0000
22,2,3,0,0,#ff0000
23,2,3,0,0,#ff0000
24,2,3,0,0,#ff0000
25,2,3,0,0,#ff0000
26,2,3,0,0,#ff0000
27,2,3,0,0,#ff0000
28,2,3,0,0,#ff0000
29,2,3,0,0,#ff0000
30,2,3,0,0,#ff0000
31,2,3,0,0,#ff0000
32,2,3,3,3,#ffffff
33,2,3,3,3,#ffffff
34,2,3,3,3,#ffffff
35,2,3,3,3,#ffffff
36,2,3,3,3,#ffffff
37,2,3,3,3,#ffffff
38,2,3,3,3,#ffffff
39,2,3,3,3,#ffffff
40,2,3,3,3,#ffffff
41,2,3,3,3,#ffffff
42,2,3,3,3,#ffffff
43,2,3,3,3,#ffffff
44,2,3,3,3,#ffffff
45,2,3,2,2,#ffaaaa
0,3,3,3,3,#ffffff
1,3,3,3,3,#ffffff
2,3,3,3,3,#ffffff
3,3,3,3,3,#ffffff
4,3,3,3,3,#ffffff
5,3,3,3,3,#ffffff
6,3,3,3,3,#ffffff
7,3,3,3,3,#ffffff
8,3,3,3,3,#ffffff
9,3,3,3,3,#ffffff
10,3,3,3,3,#ffffff
11,3,3,3,3,#ffffff
12,3,3,3,3,#ffffff
13,3,3,3,3,#ffffff
14,3,3,3,3,#ffffff
15,3,3,3,3,#ffffff
16,3,3,3,3,#ffffff
17,3,3,3,3,#ffffff
18,3,3,3,3,#ffffff
19,3,3,3,3,#ffffff
20,3,3,0,0,#ff0000
21,3,3,0,0,#ff0000
22,3,3,0,0,#ff0000
23,3,3,0,0,#ff0000
24,3,3,0,0,#ff0000
25,3,3,0,0,#ff0000
26,3,3,0,0,#ff0000
27,3,3,0,0,#ff0000
28,3,3,0,0,#ff0000
29,3,3,0,0,#ff0000
30,3,3,0,0,#ff0000
31,3,3,2,2,#ffaaaa
32,3,3,3,3,#ffffff
33,3,3,0,0,#ff0000
34,3,3,3,3,#ffffff
35,3,3,3,3,#ffffff
36,3,3,3,3,#ffffff
37,3,3,3,3,#ffffff
38,3,3,3,3,#ffffff
39,3,3,3,3,#ffffff
40,3,3,3,3,#ffffff
41,3,3,1,1,#ff5555
42,3,3,3,3,#ffffff
43,3,3,3,3,#ffffff
44,3,3,0,0,#ff0000
45,3,3,0,0,#ff0000
0,4,3,3,3,#ffffff
1,4,3,3,3,#ffffff
2,4,3,3,3,#ffffff
3,4,3,3,3,#ffffff
4,4,3,3,3,#ffffff
5,4,3,0,0,#ff0000
6,4,3,0,0,#ff0000
7,4,3,2,2,#ffaaaa
8,4,3,3,3,#ffffff
9,4,3,3,3,#ffffff
10,4,3,3,3,#ffffff
11,4,3,3,3,#ffffff
12,4,3,3,3,#ffffff
13,4,3,3,3,#ffffff
14,4,3,3,3,#ffffff
15,4,3,3,3,#ffffff
16,4,3,3,3,#ffffff
17,4,3,3,3,#ffffff
18,4,3,2,2,#ffaaaa
19,4,3,0,0,#ff0000
20,4,3,0,0,#ff0000
21,4,3,0,0,#ff0000
22,4,3,0,0,#ff0000
23,4,3,0,0,#ff0000
24,4,3,0,0,#ff0000
25,4,3,0,0,#ff0000
26,4,3,0,0,#ff0000
27,4,3,0,0,#ff0000
28,4,3,0,0,#ff0000
29,4,3,0,0,#ff0000
30,4,3,0,0,#ff0000
31,4,3,0,0,#ff0000
32,4,3,0,0,#ff0000
33,4,3,3,3,#ffffff
34,4,3,3,3,#ffffff
35,4,3,3,3,#ffffff
36,4,3,3,3,#ffffff
37,4,3,3,3,#ffffff
38,4,3,3,3,#ffffff
39,4,3,3,3,#ffffff
40,4,3,3,3,#ffffff
41,4,3,0,0,#ff0000
42,4,3,3,3,#ffffff
43,4,3,2,2,#ffaaaa
44,4,3,0,0,#ff0000
45,4,3,0,0,#ff0000
0,5,3,3,3,#ffffff
1,5,3,3,3,#ffffff
2,5,3,3,3,#ffffff
3,5,3,2,2,#ffaaaa
4,5,3,0,0,#ff0000
5,5,3,0,0,#ff0000
6,5,3,0,0,#ff0000
7,5,3,0,0,#ff0000
8,5,3,2,2,#ffaaaa
9,5,3,3,3,#ffffff
10,5,3,3,3,#ffffff
11,5,3,3,3,#ffffff
12,5,3,3,3,#ffffff
13,5,3,3,3,#ffffff
14,5,3,0,0,#ff0000
15,5,3,0,0,#ff0000
16,5,3,3,3,#ffffff
17,5,3,3,3,#ffffff
18,5,3,2,2,#ffaaaa
19,5,3,0,0,#ff0000
20,5,3,0,0,#ff0000
21,5,3,0,0,#ff0000
22,5,3,0,0,#ff0000
23,5,3,0,0,#ff0000
24,5,3,0,0,#ff0000
25,5,3,0,0,#ff0000
26,5,3,0,0,#ff0000
27,5,3,0,0,#ff0000
28,5,3,0,0,#ff0000
29,5,3,0,0,#ff0000
30,5,3,0,0,#ff0000
31,5,3,0,0,#ff0000
32,5,3,1,1,#ff5555
33,5,3,3,3,#ffffff
34,5,3,3,3,#ffffff
35,5,3,3,3,#ffffff
36,5,3,3,3,#ffffff
37,5,3,3,3,#ffffff
38,5,3,3,3,#ffffff
39,5,3,0,0,#ff0000
40,5,3,0,0,#ff0000
41,5,3,0,0,#ff0000
42,5,3,0,0,#ff0000
43,5,3,0,0,#ff0000
44,5,3,0,0,#ff0000
45,5,3,0,0,#ff0000
0,6,3,3,3,#ffffff
1,6,3,3,3,#ffffff
2,6,3,0,0,#ff0000
3,6,3,0,0,#ff0000
4,6,3,0,0,#ff0000
5,6,3,0,0,#ff0000
6,6,3,0,0,#ff0000
7,6,3,0,0,#ff0000
8,6,3,0,0,#ff0000
9,6,3,3,3,#ffffff
10,6,3,3,3,#ffffff
11,6,3,3,3,#ffffff
12,6,3,3,3,#ffffff
13,6,3,3,3,#ffffff
14,6,3,0,0,#ff0000
15,6,3,0,0,#ff0000
16,6,3,3,3,#ffffff
17,6,3,3,3,#ffffff
18,6,3,3,3,#ffffff
19,6,3,0,0,#ff0000
20,6,3,0,0,#ff0000
21,6,3,0,0,#ff0000
22,6,3,0,0,#ff0000
23,6,3,0,0,#ff0000
24,6,3,0,0,#ff0000
25,6,3,0,0,#ff0000
26,6,3,0,0,#ff0000
27,6,3,0,0,#ff0000
28,6,3,0,0,#ff0000
29,6,3,0,0,#ff0000
30,6,3,0,0,#ff0000
31,6,3,0,0,#ff0000
32,6,3,0,0,#ff0000
33,6,3,0,0,#ff0000
34,6,3,0,0,#ff0000
35,6,3,3,3,#ffffff
36,6,3,3,3,#ffffff
37,6,3,3,3,#ffffff
38,6,3,0,0,#ff0000
39,6,3,0,0,#ff0000
40,6,3,0,0,#ff0000
41,6,3,0,0,#ff0000
42,6,3,0,0,#ff0000
43,6,3,0,0,#ff0000
44,6,3,0,0,#ff0000
45,6,3,0,0,#ff0000
0,7,3,3,3,#ffffff
1,7,3,3,3,#ffffff
2,7,3,3,3,#ffffff
3,7,3,0,0,#ff0000
4,7,3,0,0,#ff0000
5,7,3,0,0,#ff0000
6,7,3,0,0,#ff0000
7,7,3,0,0,#ff0000
8,7,3,2,2,#ffaaaa
9,7,3,3,3,#ffffff
10,7,3,3,3,#ffffff
11,7,3,3,3,#ffffff
12,7,3,3,3,#ffffff
13,7,3,3,3,#ffffff
14,7,3,0,0,#ff0000
15,7,3,0,0,#ff0000
16,7,3,0,0,#ff0000
17,7,3,3,3,#ffffff
18,7,3,3,3,#ffffff
19,7,3,0,0,#ff0000
20,7,3,0,0,#ff0000
21,7,3,3,3,#ffffff
22,7,3,3,3,#ffffff
23,7,3,0,0,#ff0000
24,7,3,0,0,#ff0000
25,7,3,0,0,#ff0000
26,7,3,0,0,#ff0000
27,7,3,0,0,#ff0000
28,7,3,0,0,#ff0000
29,7,3,0,0,#ff0000
30,7,3,0,0,#ff0000
31,7,3,0,0,#ff0000
32,7,3,0,0,#ff0000
33,7,3,3,3,#ffffff
34,7,3,3,3,#ffffff
35,7,3,3,3,#ffffff
36,7,3,3,3,#ffffff
37,7,3,0,0,#ff0000
38,7,3,0,0,#ff0000
39,7,3,0,0,#ff0000
40,7,3,0,0,#ff0000
41,7,3,0,0,#ff0000
42,7,3,0,0,#ff0000
43,7,3,0,0,#ff0000
44,7,3,0,0,#ff0000
45,7,3,3,3,#ffffff
0,8,3,3,3,#ffffff
1,8,3,3,3,#ffffff
2,8,3,0,0,#ff0000
3,8,3,0,0,#ff0000
4,8,3,0,0,#ff0000
5,8,3,0,0,#ff0000
6,8,3,0,0,#ff0000
7,8,3,0,0,#ff0000
8,8,3,0,0,#ff0000
9,8,3,0,0,#ff0000
10,8,3,3,3,#ffffff
11,8,3,3,3,#ffffff
12,8,3,3,3,#ffffff
13,8,3,3,3,#ffffff
14,8,3,0,0,#ff0000
15,8,3,0,0,#ff0000
16,8,3,0,0,#ff0000
17,8,3,0,0,#ff0000
18,8,3,0,0,#ff0000
19,8,3,0,0,#ff0000
20,8,3,0,0,#ff0000
21,8,3,0,0,#ff0000
22,8,3,0,0,#ff0000
23,8,3,0,0,#ff0000
24,8,3,0,0,#ff0000
25,8,3,0,0,#ff0000
26,8,3,0,0,#ff0000
27,8,3,0,0,#ff0000
28,8,3,0,0,#ff0000
29,8,3,0,0,#ff0000
30,8,3,0,0,#ff0000
31,8,3,0,0,#ff0000
32,8,3,0,0,#ff0000
33,8,3,3,3,#ffffff
34,8,3,3,3,#ffffff
35,8,3,3,3,#ffffff
36,8,3,0,0,#ff0000
37,8,3,0,0,#ff0000
38,8,3,0,0,#ff0000
39,8,3,0,0,#ff0000
40,8,3,0,0,#ff0000
41,8,3,0,0,#ff0000
42,8,3,0,0,#ff0000
43,8,3,0,0,#ff0000
44,8,3,2,2,#ffaaaa
45,8,3,3,3,#ffffff
0,9,3,3,3,#ffffff
1,9,3,0,0,#ff0000
2,9,3,0,0,#ff0000
3,9,3,0,0,#ff0000
4,9,3,0,0,#ff0000
5,9,3,0,0,#ff0000
6,9,3,0,0,#ff0000
7,9,3,0,0,#ff0000
8,9,3,0,0,#ff0000
9,9,3,0,0,#ff0000
10,9,3,0,0,#ff0000
11,9,3,3,3,#ffffff
12,9,3,3,3,#ffffff
13,9,3,3,3,#ffffff
14,9,3,3,3,#ffffff
15,9,3,3,3,#ffffff
16,9,3,3,3,#ffffff
17,9,3,3,3,#ffffff
18,9,3,3,3,#ffffff
19,9,3,3,3,#ffffff
20,9,3,3,3,#ffffff
21,9,3,3,3,#ffffff
22,9,3,0,0,#ff0000
23,9,3,0,0,#ff0000
24,9,3,0,0,#ff0000
25,9,3,0,0,#ff0000
26,9,3,0,0,#ff0000
27,9,3,0,0,#ff0000
28,9,3,0,0,#ff0000
29,9,3,0,0,#ff0000
30,9,3,0,0,#ff0000
31,9,3,0,0,#ff0000
32,9,3,0,0,#ff0000
33,9,3,0,0,#ff0000
34,9,3,3,3,#ffffff
35,9,3,3,3,#ffffff
36,9,3,0,0,#ff0000
37,9,3,0,0,#ff0000
38,9,3,0,0,#ff0000
39,9,3,0,0,#ff0000
40,9,3,0,0,#ff0000
41,9,3,0,0,#ff0000
42,9,3,0,0,#ff0000
43,9,3,2,2,#ffaaaa
44,9,3,3,3,#ffffff
45,9,3,3,3,#ffffff
0,10,3,3,3,#ffffff
1,10,3,3,3,#ffffff
2,10,3,3,3,#ffffff
3,10,3,3,3,#ffffff
4,10,3,0,0,#ff0000
5,10,3,0,0,#ff0000
6,10,3,0,0,#ff0000
7,10,3,0,0,#ff0000
8,10,3,0,0,#ff0000
9,10,3,0,0,#ff0000
10,10,3,0,0,#ff0000
11,10,3,0,0,#ff0000
12,10,3,0,0,#ff0000
13,10,3,3,3,#ffffff
14,10,3,3,3,#ffffff
15,10,3,3,3,#ffffff
16,10,3,3,3,#ffffff
17,10,3,3,3,#ffffff
18,10,3,3,3,#ffffff
19,10,3,3,3,#ffffff
20,10,3,0,0,#ff0000
21,10,3,0,0,#ff0000
22,10,3,0,0,#ff0000
23,10,3,0,0,#ff0000
24,10,3,0,0,#ff0000
25,10,3,0,0,#ff0000
26,10,3,0,0,#ff0000
27,10,3,0,0,#ff0000
28,10,3,0,0,#ff0000
29,10,3,0,0,#ff0000
30,10,3,0,0,#ff0000
31,10,3,0,0,#ff0000
32,10,3,0,0,#ff0000
33,10,3,0,0,#ff0000
34,10,3,0,0,#ff0000
35,10,3,3,3,#ffffff
36,10,3,0,0,#ff0000
37,10,3,0,0,#ff0000
38,10,3,0,0,#ff0000
39,10,3,0,0,#ff0000
40,10,3,0,0,#ff0000
41,10,3,3,3,#ffffff
42,10,3,3,3,#ffffff
43,10,3,3,3,#ffffff
44,10,3,3,3,#ffffff
45,10,3,3,3,#ffffff
0,11,3,3,3,#ffffff
1,11,3,3,3,#ffffff
2,11,3,3,3,#ffffff
3,11,3,0,0,#ff0000
4,11,3,0,0,#ff0000
5,11,3,0,0,#ff0000
6,11,3,0,0,#ff0000
7,11,3,0,0,#ff0000
8,11,3,0,0,#ff0000
9,11,3,0,0,#ff0000
10,11,3,0,0,#ff0000
11,11,3,0,0,#ff0000
12,11,3,0,0,#ff0000
13,11,3,0,0,#ff0000
14,11,3,3,3,#ffffff
15,11,3,0,0,#ff0000
16,11,3,3,3,#ffffff
17,11,3,3,3,#ffffff
18,11,3,0,0,#ff0000
19,11,3,1,1,#ff5555
20,11,3,3,3,#ffffff
21,11,3,3,3,#ffffff
22,11,3,0,0,#ff0000
23,11,3,0,0,#ff0000
24,11,3,0,0,#ff0000
25,11,3,0,0,#ff0000
26,11,3,0,0,#ff0000
27,11,3,0,0,#ff0000
28,11,3,0,0,#ff0000
29,11,3,0,0,#ff0000
30,11,3,0,0,#ff0000
31,11,3,0,0,#ff0000
32,11,3,0,0,#ff0000
33,11,3,3,3,#ffffff
34,11,3,3,3,#ffffff
35,11,3,3,3,#ffffff
36,11,3,0,0,#ff0000
37,11,3,0,0,#ff0000
38,11,3,0,0,#ff0000
39,11,3,2,2,#ffaaaa
40,11,3,3,3,#ffffff
41,11,3,3,3,#ffffff
42,11,3,3,3,#ffffff
43,11,3,3,3,#ffffff
44,11,3,2,2,#ffaaaa
45,11,3,0,0,#ff0000
0,12,3,3,3,#ffffff
1,12,3,3,3,#ffffff
2,12,3,3,3,#ffffff
3,12,3,3,3,#ffffff
4,12,3,1,1,#ff5555
5,12,3,3,3,#ffffff
6,12,3,3,3,#ffffff
7,12,3,0,0,#ff0000
8,12,3,0,0,#ff0000
9,12,3,0,0,#ff0000
10,12,3,0,0,#ff0000
11,12,3,0,0,#ff0000
12,12,3,0,0,#ff0000
13,12,3,0,0,#ff0000
14,12,3,0,0,#ff0000
15,12,3,0,0,#ff0000
16,12,3,0,0,#ff0000
17,12,3,1,1,#ff5555
18,12,3,0,0,#ff0000
19,12,3,0,0,#ff0000
20,12,3,0,0,#ff0000
21,12,3,0,0,#ff0000
22,12,3,0,0,#ff0000
23,12,3,0,0,#ff0000
24,12,3,0,0,#ff0000
25,12,3,0,0,#ff0000
26,12,3,0,0,#ff0000
27,12,3,0,0,#ff0000
28,12,3,0,0,#ff0000
29,12,3,0,0,#ff0000
30,12,3,0,0,#ff0000
31,12,3,0,0,#ff0000
32,12,3,0,0,#ff0000
33,12,3,3,3,#ffffff
34,12,3,3,3,#ffffff
35,12,3,3,3,#ffffff
36,12,3,0,0,#ff0000
37,12,3,0,0,#ff0000
38,12,3,0,0,#ff0000
39,12,3,3,3,#ffffff
40,12,3,3,3,#ffffff
41,12,3,3,3,#ffffff
42,12,3,3,3,#ffffff
43,12,3,3,3,#ffffff
44,12,3,0,0,#ff0000
45,12,3,0,0,#ff0000
0,13,3,3,3,#ffffff
1,13,3,3,3,#ffffff
2,13,3,3,3,#ffffff
3,13,3,3,3,#ffffff
4,13,3,3,3,#ffffff
5,13,3,3,3,#ffffff
6,13,3,3,3,#ffffff
7,13,3,0,0,#ff0000
8,13,3,0,0,#ff0000
9,13,3,0,0,#ff0000
10,13,3,0,0,#ff0000
11,13,3,0,0,#ff0000
12,13,3,0,0,#ff0000
13,13,3,0,0,#ff0000
14,13,3,0,0,#ff0000
15,13,3,0,0,#ff0000
16,13,3,0,0,#ff0000
17,13,3,0,0,#ff0000
18,13,3,0,0,#ff0000
19,13,3,0,0,#ff0000
20,13,3,0,0,#ff0000
21,13,3,0,0,#ff0000
22,13,3,0,0,#ff0000
23,13,3,0,0,#ff0000
24,13,3,0,0,#ff0000
25,13,3,0,0,#ff0000
26,13,3,0,0,#ff0000
27,13,3,0,0,#ff0000
28,13,3,0,0,#ff0000
29,13,3,0,0,#ff0000
30,13,3,0,0,#ff0000
31,13,3,0,0,#ff0000
32,13,3,0,0,#ff0000
33,13,3,2,2,#ffaaaa
34,13,3,3,3,#ffffff
35,13,3,3,3,#ffffff
36,13,3,0,0,#ff0000
37,13,3,0,0,#ff0000
38,13,3,3,3,#ffffff
39,13,3,3,3,#ffffff
40,13,3,2,2,#ffaaaa
41,13,3,0,0,#ff0000
42,13,3,0,0,#ff0000
43,13,3,0,0,#ff0000
44,13,3,0,0,#ff0000
45,13,3,0,0,#ff0000
0,14,3,3,3,#ffffff
1,14,3,3,3,#ffffff
2,14,3,3,3,#ffffff
3,14,3,3,3,#ffffff
4,14,3,3,3,#ffffff
5,14,3,3,3,#ffffff
6,14,3,3,3,#ffffff
7,14,3,0,0,#ff0000
8,14,3,0,0,#ff0000
9,14,3,0,0,#ff0000
10,14,3,0,0,#ff0000
11,14,3,0,0,#ff0000
12,14,3,0,0,#ff0000
13,14,3,0,0,#ff0000
14,14,3,0,0,#ff0000
15,14,3,0,0,#ff0000
16,14,3,0,0,#ff0000
17,14,3,0,0,#ff0000
18,14,3,0,0,#ff0000
19,14,3,0,0,#ff0000
20,14,3,0,0,#ff0000
21,14,3,0,0,#ff0000
22,14,3,0,0,#ff0000
23,14,3,0,0,#ff0000
24,14,3,0,0,#ff0000
25,14,3,0,0,#ff0000
26,14,3,0,0,#ff0000
27,14,3,0,0,#ff0000
28,14,3,0,0,#ff0000
29,14,3,0,0,#ff0000
30,14,3,0,0,#ff0000
31,14,3,2,2,#ffaaaa
32,14,3,2,2,#ffaaaa
33,14,3,2,2,#ffaaaa
34,14,3,3,3,#ffffff
35,14,3,3,3,#ffffff
36,14,3,0,0,#ff0000
37,14,3,0,0,#ff0000
38,14,3,3,3,#ffffff
39,14,3,3,3,#ffffff
40,14,3,0,0,#ff0000
41,14,3,0,0,#ff0000
42,14,3,0,0,#ff0000
43,14,3,0,0,#ff0000
44,14,3,0,0,#ff0000
45,14,3,0,0,#ff0000
0,15,3,3,3,#ffffff
1,15,3,3,3,#ffffff
2,15,3,3,3,#ffffff
3,15,3,3,3,#ffffff
4,15,3,3,3,#ffffff
5,15,3,3,3,#ffffff
6,15,3,3,3,#ffffff
7,15,3,3,3,#ffffff
8,15,3,0,0,#ff0000
9,15,3,0,0,#ff0000
10,15,3,0,0,#ff0000
11,15,3,0,0,#ff0000
12,15,3,0,0,#ff0000
13,15,3,0,0,#ff0000
14,15,3,0,0,#ff0000
15,15,3,0,0,#ff0000
16,15,3,0,0,#ff0000
17,15,3,0,0,#ff0000
18,15,3,0,0,#ff0000
19,15,3,0,0,#ff0000
20,15,3,0,0,#ff0000
21,15,3,0,0,#ff0000
22,15,3,0,0,#ff0000
23,15,3,0,0,#ff0000
24,15,3,0,0,#ff0000
25,15,3,0,0,#ff0000
26,15,3,0,0,#ff0000
27,15,3,0,0,#ff0000
28,15,3,0,0,#ff0000
29,15,3,0,0,#ff0000
30,15,3,0,0,#ff0000
31,15,3,3,3,#ffffff
32,15,3,3,3,#ffffff
33,15,3,3,3,#ffffff
34,15,3,3,3,#ffffff
35,15,3,3,3,#ffffff
36,15,3,3,3,#ffffff
37,15,3,0,0,#ff0000
38,15,3,0,0,#ff0000
39,15,3,0,0,#ff0000
40,15,3,0,0,#ff0000
41,15,3,0,0,#ff0000
42,15,3,0,0,#ff0000
43,15,3,0,0,#ff0000
44,15,3,0,0,#ff0000
45,15,3,3,3,#ffffff
0,16,3,3,3,#ffffff
1,16,3,3,3,#ffffff
2,16,3,3,3,#ffffff
3,16,3,3,3,#ffffff
4,16,3,3,3,#ffffff
5,16,3,3,3,#ffffff
6,16,3,3,3,#ffffff
7,16,3,3,3,#ffffff
8,16,3,0,0,#ff0000
9,16,3,3,3,#ffffff
10,16,3,0,0,#ff0000
11,16,3,0,0,#ff0000
12,16,3,0,0,#ff0000
13,16,3,0,0,#ff0000
14,16,3,0,0,#ff0000
15,16,3,0,0,#ff0000
16,16,3,0,0,#ff0000
17,16,3,0,0,#ff0000
18,16,3,0,0,#ff0000
19,16,3,0,0,#ff0000
20,16,3,0,0,#ff0000
21,16,3,0,0,#ff0000
22,16,3,0,0,#ff0000
23,16,3,0,0,#ff0000
24,16,3,0,0,#ff0000
25,16,3,0,0,#ff0000
26,16,3,0,0,#ff0000
27,16,3,0,0,#ff0000
28,16,3,0,0,#ff0000
29,16,3,0,0,#ff0000
30,16,3,0,0,#ff0000
31,16,3,3,3,#ffffff
32,16,3,3,3,#ffffff
33,16,3,3,3,#ffffff
34,16,3,3,3,#ffffff
35,16,3,3,3,#ffffff
36,16,3,3,3,#ffffff
37,16,3,1,1,#ff5555
38,16,3,0,0,#ff0000
39,16,3,0,0,#ff0000
40,16,3,0,0,#ff0000
41,16,3,0,0,#ff0000
42,16,3,0,0,#ff0000
43,16,3,0,0,#ff0000
44,16,3,3,3,#ffffff
45,16,3,3,3,#ffffff
0,17,3,3,3,#ffffff
1,17,3,3,3,#ffffff
2,17,3,3,3,#ffffff
3,17,3,3,3,#ffffff
4,17,3,3,3,#ffffff
5,17,3,3,3,#ffffff
6,17,3,3,3,#ffffff
7,17,3,3,3,#ffffff
8,17,3,3,3,#ffffff
9,17,3,3,3,#ffffff
10,17,3,3,3,#ffffff
11,17,3,0,0,#ff0000
12,17,3,0,0,#ff0000
13,17,3,0,0,#ff0000
14,17,3,0,0,#ff0000
15,17,3,0,0,#ff0000
16,17,3,0,0,#ff0000
17,17,3,0,0,#ff0000
18,17,3,0,0,#ff0000
19,17,3,0,0,#ff0000
20,17,3,0,0,#ff0000
21,17,3,0,0,#ff0000
22,17,3,0,0,#ff0000
23,17,3,0,0,#ff0000
24,17,3,0,0,#ff0000
25,17,3,0,0,#ff0000
26,17,3,0,0,#ff0000
27,17,3,0,0,#ff0000
28,17,3,0,0,#ff0000
29,17,3,0,0,#ff0000
30,17,3,0,0,#ff0000
31,17,3,0,0,#ff0000
32,17,3,3,3,#ffffff
33,17,3,3,3,#ffffff
34,17,3,3,3,#ffffff
35,17,3,3,3,#ffffff
36,17,3,3,3,#ffffff
37,17,3,3,3,#ffffff
38,17,3,0,0,#ff0000
39,17,3,0,0,#ff0000
40,17,3,0,0,#ff0000
41,17,3,0,0,#ff0000
42,17,3,3,3,#ffffff
43,17,3,3,3,#ffffff
44,17,3,3,3,#ffffff
45,17,3,3,3,#ffffff
0,18,3,3,3,#ffffff
1,18,3,3,3,#ffffff
2,18,3,3,3,#ffffff
3,18,3,3,3,#ffffff
4,18,3,3,3,#ffffff
5,18,3,3,3,#ffffff
6,18,3,3,3,#ffffff
7,18,3,3,3,#ffffff
8,18,3,3,3,#ffffff
9,18,3,3,3,#ffffff
10,18,3,0,0,#ff0000
11,18,3,0,0,#ff0000
12,18,3,0,0,#ff0000
13,18,3,0,0,#ff0000
14,18,3,0,0,#ff0000
15,18,3,0,0,#ff0000
16,18,3,0,0,#ff0000
17,18,3,0,0,#ff0000
18,18,3,0,0,#ff0000
19,18,3,0,0,#ff0000
20,18,3,0,0,#ff0000
21,18,3,0,0,#ff0000
22,18,3,0,0,#ff0000
23,18,3,0,0,#ff0000
24,18,3,0,0,#ff0000
25,18,3,0,0,#ff0000
26,18,3,0,0,#ff0000
27,18,3,0,0,#ff0000
28,18,3,0,0,#ff0000
29,18,3,3,3,#ffffff
30,18,3,3,3,#ffffff
31,18,3,3,3,#ffffff
32,18,3,3,3,#ffffff
33,18,3,3,3,#ffffff
34,18,3,3,3,#ffffff
35,18,3,3,3,#ffffff
36,18,3,3,3,#ffffff
37,18,3,3,3,#ffffff
38,18,3,3,3,#ffffff
39,18,3,0,0,#ff0000
40,18,3,0,0,#ff0000
41,18,3,3,3,#ffffff
42,18,3,3,3,#ffffff
